title,context,price,upload_date,location,status,imgUrl,url
아이폰 13 프로 실버 256 (배터리100) 자급제,"아이폰 256 실버입니다
자급제입니다
거의 새상품이라고 보시면 되요
애플케어 만료가 얼마 남지않아 메인보드 배터리 포함 모두 교체했습니다
보증도 90일 입니다
동탄역 근처 직거래해요",790000,2024.06.05,화성시 동탄4동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/557c57446ddd6777367dbe857341ae678654d22737b81277f5beb89e32e5f252_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780869330
"
"아이폰 13프로맥스 케이지, 핸들, 렌즈 팝니다!","케이지 5만
핸들 5만
렌즈 10만
쿨거래 일괄시 15만까지 드립니다!",150000,2024.06.05,서대문구 북가좌동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/3d8db5cf572087abaaf6732e372bc4303cee186e91c0a3a9e78c5418351465ca_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780869462
"
아이폰15프로 256기가 블랙 미개봉 자급제! 가격제안받습니다!,"아이폰15프로
색상 : 블랙
용량 : 256기가
미개봉 판매합니다! 용량은 잘못주문해서 사용하지도 못하고 판매합니다ㅠ
구매하실분 연락주세요! 쿨거래시 -1만원 네고해드리겠습니다",10,2024.06.05,천안시 서북구 성정동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/ffee7d79c7587f7d237bf77f04ffed1d1ad5ec8ddc3689f2441073c3c03947f8_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780869467
"
아이폰15프로 실리콘케이스화이트 새상품,"착용만 해봣어요
기종을 잘못 사서 판매합니다
찐 아니에요
근데 흡사해요",7000,2024.06.05,하남시 감일동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1931d7ea3f4ddd16211a1d157ed809eb9800cd70b19efd4331272db87a253789.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868542
"
아이폰15프로 128GB 판매,"배터리효율 100프로 싸이클 횟수 161 기스및 까짐 일절 없습니다.
사생활보호필름 부착 , 젤리케이스 드립니다. 박스있습니다. 충전기 없어요 쿨거래 교통비 빼드려요 직거래 선호해요 오시고 물품확인하시고 거래 하면 좋겠습니다. 보증기간 24년10월23일까지 입니다. 감사합니다.",1100000,2024.06.05,동대문구 전농동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/49bf49a488c1a474bff8bf597e55147ba1086f5d97bf0394425d3d18f8fb2d51.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868621
"
아이폰 13 pro 케이스,22000원에 샀고요 거의 새 거입니다 사용감 거의 없어요,10000,2024.06.05,제천시 영천동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/4b630767d9b00e697f696c3bfdb0ede61b27ed7839af0510178981f5870b2b91.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868682
"
"아이폰 7,8,se2 케이스(새거)","2,7번은 쓴거고 나머지 새거예용 가격은 채팅주시면 알려드릴게용 개당1000~5000원 정두입니다",500,2024.06.05,천안시 동남구 문화동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b0417356640d83d1eeef6a86e2e90ecd8d6072b3f0cbdb51dc752e3297040040.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868750
"
아이폰 14 128GB 블루,"1년 조금 넘게 사용한 아이폰 14 판매합니다~
항상 필름 + 케이스 사용해서 상태는 엄청 좋아요!
액정은 새재품처럼 깔끔하시만 테두리에는 자잘한 찍힘이나 기스들 있어요~ 최대한 잘 보이게 사진 찍어놨으니 참고 하시면 될 것 같아요.
마지막 사진에서 보시다시피 효율은 88% 입니다!
구성품은 따로 없고 정품 가죽 케이스 하나 있는데 서울 집에 두고와서 원하시면 추후에 택배로 보내드릴게요~
거래는 더샾파크시티 후문에 합니다~ 가까운 거리는 가져다 드릴게요! (다만 주차가 어려운 장소는 힘들어요ㅠㅠ)",630000,2024.06.05,연제구 연산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/fef984e7a34472ed01cc42c52633c3e4db1067df059bd2e26ea8d329db26b0b7.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868766
"
iphone 14pro 128,"iphone 14pro 128, 상태 좋고 수리 이력 없음, 배터리 88%",800000,2024.06.05,양산시 주남동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/856206a42efe7fbbe49f6bc05ebf9043204fd58d33ae00b2d14d96178344ecf6_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868836
"
아이폰 14프로 256gb 퍼플 풀박,"22년 9월 생산제품이고
22년 10월에 개통했습니다!
배터리 효율 85프로이고
구매하자마자 필름 및 케이스 씌우고 다녀서 상태 아주 좋아요!
정상해지 폰이며 선택약정 25%가능
기스 하나도 없어요~",850000,2024.06.05,전주시 완산구 효자동2가,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f28a04dd63b7b2481365f8a2e9136d952c270fce703ce07afd1589342c864496_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780867613
"
아이폰 6 32기가 배터리 100% 판매합니다,"아이폰 6. 32기가 판매 합니다
배터리 100%
기능 이상없고 상태 좋습니다
직거래 가능합니다 :)",90000,2024.06.05,도봉구 도봉제1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/31df383c6f0c7f53c766796e8b0a229ec1ed99f774a470bd1edb606ce49f0834.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780867910
"
아이폰14,"아이폰14 128기가
배터리성능99퍼입니다
보시다시피외관도아주깨끗하고상태좋습니다
외부카메라에 밑에렌즈가색이좀변색되었습니다
사진찍는데는문제가없고
그냥외부에서보기에 렌즈색상이좀다릅니다
기능상이상있는부분이아니기에
사용하시는데는문제없습니다",560000,2024.06.05,제주시 이호일동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/82a25e2ac80aa43cd5f46c2d6b6fe1b0525edab6daa55223269f531d5e7f6cb5_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868019
"
아이폰12프로 512 그래파이트 a급,"아이폰 12프로 그래파이트입니다.
해 케이스 뺀 적 없고 기스,지문 남는거 싫어해서 구매함과 동시에 테두리에 보호필름 붙여놨습니다
깨끗합니다. 아라동 or 함덕에서 거래 가능합니다.",530000,2024.06.05,제주시 아라동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/14132b067cb5164911985d801739ab8c778bee608e00bb449a5586f98f5a4598.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868421
"
아이폰 14프로맥스 256 배터리 92,"아이폰 14프로맥스 256 스페이스블랙
배터리 92
전체적으로 상태 좋습니다.
하단에 티거의 안나는 작은 찍힘 제외하면 액정포함 전체적인 상태 좋아요
강화유리 3개
사용감있는 케이스 2개
충전케이블 없어요",1080000,2024.06.05,김천시 어모면,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/486cb03720fd68837bfb4649cae9dc3639e1b66a6fafbae06391ad54dcb2d87d.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780868526
"
아이폰 11프로,"아이폰 11프로에요.
64기가입니다~
고장 없고 잘 사용하다 판매해요~
액정 기스 하나도 없다고 보셔도 됩니다.
옆테두리만 기스가 좀 있는데 케이스 끼우면 안보여요~
아껴쓰던 핸드폰입니다^^",280000,2024.06.05,무안군 일로읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f28788dc85993b3976ab40e346de663a1680b2d117414dbc86da76a466285a72_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780866324
"
아이폰12프로맥스 젤리투명케이스,"아이폰 12프로인데 맥스로 잘못구매하여 당근에 판매합니다.
완전 새상품이며, 범퍼강화로 이 제품 3년쓰고있는데 핸드폰 아무리 떨어트려도 핸드폰에 아무이상없고 괜찮더라구요.
쿨거래시 4000원에 드리겠습니다!",5000,2024.06.05,부천시 원종동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/270b25d36f9f8715e70107c4cf0f92f94bd82ac80fd1827a56bff9a071f74b7b.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780866528
"
아이폰15 케이스 투명 2개 일괄 새상품,"새거예요
잘못사서 다시 팔아요 ㅠㅠ",5000,2024.06.05,서구 당하동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/dda2cdda268f5dd65c83ceec621f553187d9c210ad5f0f4e05d8a1b9c33c362f.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780866817
"
아이폰 11프로 256기가 기기단품.밧데리 86프로,"충전기드려요
25프로 약정할인가능
액정에 미세한 먼지점 있는데 잘안보임",350000,2024.06.05,김해시 주촌면,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/4f44f558781d2eaeecc8182281569c0b600a35f657270d61babd1664c5530b36_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780867172
"
아이폰x,"아이폰x 흰색 64GB판매합니다
액정 깨진곳은 없도 태두리 생활기스 약간 있습니다 쿨거래시 네고가능합나다",280000,2024.06.05,제천시 신월동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/df11a6122c4ac22f7873b6f9b6ef480b9a5bf5538d55f35007fd17551e731a73.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780867514
"
아이폰14 512 53만원애 팔아요 급처 제가 가져다드려요,배터리 85프로이구요 잘되요 제가 가져다드려요 빨리연락주세여,530000,2024.06.05,안산시 상록구 월피동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f0e5a348b40ac197a31dc6491e51d70f41e39cd216738af497266a76d4eead82.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780867545
"
"아이폰13프로 128기가,공기계","정상공기계
유심바로사용됩니다
선택약정할인가능
기능정상,하자없고,성능최상
액정,카메라 애플공식센타교체
배터리85%
기스없고,테두리모퉁이 작은긁힘
전체적으로 깨끗하며,상태아주좋음
풀박스입니다",630000,2024.06.05,밀양시 삼문동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/98c6d024b9fcaabab90d47b330726b75ca5abd79ffefd47b0485c7d41e8cf7bc.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865543
"
아이폰12미니 128 상태최상,상태최상,250000,2024.06.05,전주시 덕진구 송천2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1288bbc641ad57eaa3cc8de296f4b0961f6d02fec118fd9ece5d520a30b2a89c_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865598
"
아이폰 13미니 케이스 일괄,하나 가격도 안되네요 거저 가져가세요 미사용 새것,10000,2024.06.05,평택시 이충동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/5128352c29fb8c621c094919c7e95cb5fec0e2f7160dc2787a52ca2d843ebdff_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865943
"
아이폰 15 256G 블랙 팝니다.(애플케어 포함),"아이폰 15 256G 블랙입니다.
6개월 조금 안되게 사용 후 정상 해지했습니다.
새폰 컨디션이지만, 액정에 아주 미세한 실기스 하나 있습니다.(안보이지만, 만나면 어딘지 알려드리겠습니다)
네고 사양합니다. (구매자 없을 시 가격 다운 예정)
풀박스이고, 케이스 하나 같이 드립니다.
애플케어 : 2026.01.31
배터리성능 : 100%",1000000,2024.06.05,성남시 분당구 구미동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/73bd97fffadf2fea8ec5341eee1363ec5f5979db5cd00b2d23f81c89a7c1fbe2.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865966
"
아이폰13미니 128기가 4달 사용 배터리100 판매합니다,"와이프가 사용하던 기기입니다 4달 사용하고 불편하다고해서 기변하면서 판매해요
아이폰13미니 128기가
24년 2월에 개통해서 4달 사용했습니다
사진보시면 아시겠지만 엄청 깨끗합니다
배터리성능100%에 보증기간 25년 2월23일까지 남아있습니다
유심기변용으로 판매해요
기기만있고 다른건 없습니다",470000,2024.06.05,은평구 응암동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/fa20e29b726142685c27bf400a06d40ebe8c080e3dcc46ec35c685626ca240c0.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780866164
"
아이폰15프로랑 15프로맥스교환하실분,"4달정도 썻구요 배터리성능100% 입니다.
색상 블랙이고 256기가 기스 흠집 하나없이 깨끗해요 추금 20 생각중입니다. 큰폰 쓰고 싶네요!",200000,2024.06.05,칠곡군 석적읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/31f2d6272d3993e3f6170c890f0f368d2062f8c62d3ee9f084840a4c8edc97f1.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780866276
"
아이폰12 64Gb,"-첫번째 사진에 흠집 있는거 빼곤 문제 없어요
-배터리 성능80%
-박스까지 드립니다!
-쿨거래시 30만원에 팔게요",320000,2024.06.05,군산시 미룡동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e1b2a57970a23a8c2b1676c5c0405428d6a5183167bc7a6d8c59ba0bbd834adf.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865298
"
아이폰 13 pro 케이스,"브랜드
빅쏘 하드 투명 5개
빅쏘 하드 매트 투명 2개
슈피겐 하드 2개
신지모루 하드 1개
청량케이스 하드 2개
기타 알리에서 산 케이스 2개
개당 2,000원
빅쏘 묶음(투명, 매트) 10,000원
전체 묶음 20,000
기스 조금 있어용",2000,2024.06.05,제천시 영천동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/c40d093fe989fc99a51f077c83717a4f40889753c99a39e9b405b882cfd00d4e.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865303
"
아이폰6 64기가 스페이스그레이,"기능정상!!
액정 1시쪽 공기방울
애누리 교환×
휴대폰단품만 판매",120000,2024.06.05,남양주시 진접읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f026df4dc0bdfbb619ece734f89c19d2eb8c7a20b6f4b586b693f716cc2ccb5b_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865325
"
아이폰 7플러스 7+ 128기가 공기계 판매 양도,아이폰 7플러스 128기가 배터리성능 65입니다 카메라 작동 잘 됩니다 톡 주시면 사진 보내드릴게요,60000,2024.06.05,북구 농소2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/cf2b50a3036369ab3c1e76718f6fb6dfb51df9f1221f5a386da044faa7c2de2c.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865330
"
(새상품) 아이폰 15 / 아이폰 15 프로 맥스 / 아이폰 15 프로 케이스,"아이폰 15 시리즈 폰 케이스 판매합니다
포장도 안뜯은 완전 새상품 입니다!!
직거래로 투썸 신도림 아름제일여성병원점 앞에서 거래합니다 :)
반값택배 가능합니다! (+1,800원)",7000,2024.06.05,구로구 구로동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/34b30a53bcd36233587ad20639c07b4e898eb9245cdcbb0c4db932d27006f5fb.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865341
"
아이폰13미니 256 리퍼폰,"6/5일 리퍼받은 제품입니다 전원켜지는거 확인하고 설정 아무것도 안한 새폰입니다
자급제폰 요금할인 선택약정가능합니다~",700000,2024.06.05,광명시 소하동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b48c804949ac5d4e82c8c51d0c359e6ba378d1c0add4091e6dddc48aad37a726.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865432
"
아이폰7 32GB 블랙 핑크 판매,"핑크 8) 테두리 찍힘 좀 있으며 배터리 성능 78
검정 12) 테두리 찍힘 없고 배터리 성능 82
수리 이력 전혀 X
지문 잘 돼요",200000,2024.06.05,대덕구 법2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/7797efbaf74b18493254822413f70d9e21862565143402f1fecafd2048b67f2d_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780864476
"
아이폰13프로 128기가 초급쳐^^-,"가격 저렴하다 생각합니다^^
128기가
🔋84%
남편이 쓰던거인데 깨끗하게 썻어용^^
카메라만 사설수리했습니당~
기능상하자도없어요
정상해지라 유심꽂고 바로이용가능해요^^
직거래 미아사거리역부근",550000,2024.06.05,강북구 삼각산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/4dfec6027c64699eb6fe9bf4bbc81b669216cce0ae1e56dab5f60adf62d2fe83_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780864820
"
아이폰 se3 12미니 삽니다,"상태 보통에
배터리 88이상 되는 물건 있으시면 연럭주세영",280000,2024.06.05,시흥시 배곧동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/4baf731a091c0b574ee60c13b57833d039d67a9e08883a6f6a6cd501633a9a6c.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865030
"
아이폰15프로맥스 케이스 일괄 판매 사용감 없음 새것,"아이폰15프로맥스 사용 일주일도 안하고 팔아서0
케이스가 남았습니다 15프로로 바꾸면서
같이 판매를 안했어요 필요하신 분 싸게 가져가세요~
사용감은 없습니다",40000,2024.06.05,평택시 이충동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/5ec123fb1a495db27168baaea6a42e731029eb6ddbaa4ab08ce8dd0988c62d59_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865130
"
아이폰 12프로 골드(128G),"모서리 생활기스 조금 있구요. 두번째 사진 보시면 화면 우측 상단 살짝 하자있어요 사용하는데 큰 문제 없습니다. 그외 깔끔하게 사용했어요
필요하시면 보라색 케이스 드릴게요",380000,2024.06.05,화성시 향남읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/3a45d59680871bb0f2f81cf2c32de37c52e715f35b44f49a50c4a91742e73371.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865155
"
아이폰12프로 방수폰케이스,"아이폰12프로 방수폰케이스
미사용입니다.
튜브고리까지 추가로 구매하였습니다.
(운영 정책에 의한 URL 자동 숨김)",15000,2024.06.05,안산시 단원구 원곡동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/92de03897ef418be9771eb77ca3ed099b9cb6d3ca68382c1a213887c9b955e56.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780865157
"
