title,context,price,upload_date,location,status,imgUrl,url,condition
외관S급)맥북에어 13인치 M2 기본모델 판매합니다,"M2 맥북에어 기본형 모델 판매합니다.
집에서만 사용해서 상태 S급입니다.
모든 구성 풀박스이고 인하대역에서 직거래해요

택배거래도 가능합니다",900000,2024.04.00,-,1,https://media.bunjang.co.kr/product/258023645_1_1711934515_w856.jpg,https://m.bunjang.co.kr/products/258023645?original=1&content_owner=79117442,사용감 없음
맥북에어 m1 로즈골드 팝니다!!,2022년 초에 구매했고여 사용감은 문서작업 밖에 안했습니다. 사용하시는데도 지장없습니다.! 문의 주세요!! 네고 가능합니다!,700000,2024.04.00,-,1,https://media.bunjang.co.kr/product/256477030_1_1710846808_w856.jpg,https://m.bunjang.co.kr/products/256477030?original=1&content_owner=76380512,사용감 적음
택포 맥북 에어 2020 팝니다.,"2020 맥북 에어 13.3인치 A2179 모델입니다.

i3 CPU, 8GB RAM, 256GB의 스토리지가 탑재되어 있습니다.

2020년 9월 생산품입니다.

사용감이 조금 있지만 육안으로는 확인이 잘 안될 정도입니다.

박스 및 구성품 모두 포함입니다.

택포 419,000원이며 번개페이 가능합니다.",419000,2024.04.00,대전광역시 서구 복수동,1,https://media.bunjang.co.kr/product/257156519_1_1710927136_w856.jpg,https://m.bunjang.co.kr/products/257156519?original=1&content_owner=8919618,사용감 적음
[급처] 맥북 에어 m2 13인치 8gb 256gb + 매직마우스 서비스,"맥북 에어m2 스타라이트 컴퓨터 구매로 판매합니다
초기화 완료했고요

케이스 끼고 사용해서 겉면 사용감 한개도 없어요.

아저씨라 너무 어렵더라고요..

초기화 완료했고 
택배거래시에는 뽁뽁이 뽝뽝하게 넣어서 보내드리겠습니다

usb포트랑 가방,매직마우스는 서비스로 드리겠습니다.",920000,2024.04.00,서울특별시 중랑구 면목제7동,1,https://media.bunjang.co.kr/product/257465184_1_1712070851_w856.jpg,https://m.bunjang.co.kr/products/257465184?original=1&content_owner=80257405,사용감 적음
맥북에어m1+에어팟3세대 풀구성,"맥북에어 m1 실버(8, 256)
에어팟 3세대 팝니다.

맥북: 눈에 거의 띄지 않는 생활기스가 조금 있는편인것 같 은데 관리를 잘해줘서 전체적으로 상태가 아주 양호합니다. 5번째 사진 보시면 배터리상태 확인가능하세용!  화면 왼쪽 하단에 금이 갔는데 화면에 전혀 지장이 없습니다.(저는 전혀 신경쓰이지 않았어요)

에어팟: 실사용 2개월인것 같아요. 마지막 사진에 왼쪽 유닛에 찍힘 한군데 말고는 양쪽 다 잘들리고 전혀 문제 없습니다. 보증내년 1월 중순까지 살아있어요.

두 기기다 풀구성이고 어댑터, 케이블 또한 전혀 문제 없어요. 애지중지쓰느라 게임도 전혀하지않았고 카톡, 유튜브, 웹서핑 밖에 안했어요. 에어팟도 아침에 지하철에서 몇 번 들었을뿐 잘쓰진 않았어요. 갤탭 살려고 올립니당.

직거래(세종,대전) 환영
쿨거시 에눌",700000,2024.04.00,대전광역시 유성구 온천1동,1,https://media.bunjang.co.kr/product/258105703_1_1711513331_w856.jpg,https://m.bunjang.co.kr/products/258105703?original=1&content_owner=82799782,사용감 적음
"맥북에어 M2 15인치 16GB, 256GB 판매합니다","맥북에어 M2 15인치 16GB, 256GB 판매합니다.

구매 후 별로 사용하지 않아 판매합니다

기본 사양보다 렘이 16기가로 업그레이드 되어 더욱 

쾌적하게 사용가능합니다 용량은 외부 SSD로 

가능하지만 렘은 추가하지 않으면 추가 할 수 없어 

아주 매력적이라고 생각합니다.

외부보호 필름 붙혀놔서 기스도 없습니다.

2026년 10월까지 애플케어 플러스 보증 됩니다.

아주 넉넉하니 부담없이 사용하시면 됩니다.

구성품으로 매직마우스, 로지텍 마우스, 거치대

파우치 드립니다.

박스 및 구성품 다 있습니다.

직거래는 중화동 쉐보레 서비스센터 앞에서 합니다

연락 주세요~",1700000,2024.04.00,서울특별시 중랑구 중화제2동,1,https://media.bunjang.co.kr/product/258085875_1_1711705682_w856.jpg,https://m.bunjang.co.kr/products/258085875?original=1&content_owner=2771676,사용감 없음
맥북에어M1 13인치 스그 256gb 램16gb 판매합니다.,"2020맥북에어 M1 13인치 판매합니다
사이클 수 13
배터리 효율 100퍼
저장공간 256gb
RAM 16gb

직거래는
평일 - 명학역
주말 - 안양역 또는 2001아울렛 근처에서 거래 가능합니다!",1030000,2024.04.00,경기도 안양시 만안구 안양5동,1,https://media.bunjang.co.kr/product/258069216_1_1711759903_w856.jpg,https://m.bunjang.co.kr/products/258069216?original=1&content_owner=81972342,사용감 없음
맥북에어m1 실버 기본형 판매합니다,"맥북에어m1 실버 기본형 판매합니다 (2024년 생산품)
구성품: 풀박스 

2월 15일에 구매해서 사용하다가 
윈도우 갈아타려고 판매합니다 
사이클은 2정도 되네요
흠집 하나없습니다

구입후에 기간이 남아서 애플케어가입가능합니다
원하시면 구매 영수증 드릴께요

직거래 택배 가능합니다
터무니 없는 에누리 사양합니다
많은 문의주세요",720000,2024.04.00,강원특별자치도 춘천시 후평2동,1,https://media.bunjang.co.kr/product/258472145_1_1711784897_w856.jpg,https://m.bunjang.co.kr/products/258472145?original=1&content_owner=2877945,사용감 없음
침수된 맥북에어m2 팝니다 가격 제안 받아요,"산지 6개월정도밖에 안 됐는데 침수돼서 전원이 안 켜져요… 저는 컴맹이라 쓸 줄 몰라서 싸게 팝니다 150에 샀는데 아주 저렴하게 내놓습니다…

정말 소중하게 써서 깨끗해요… 완전 새 것 같아요..
박스랑 충전기 다 드릴게요 ㅜㅠ
가격은 제안 받을게요 편하게 연락주세요 ㅠㅜ 제발요..",280000,2024.04.00,서울특별시 구로구 오류제1동,1,https://media.bunjang.co.kr/product/258642792_1_1711930059_w856.jpg,https://m.bunjang.co.kr/products/258642792?original=1&content_owner=83042779,사용감 없음
맥북에어 m2 512g 풀박,판매완료.............,1100,2024.04.00,경기도 광주시 초월읍,1,https://media.bunjang.co.kr/product/257505957_1_1711427220_w856.jpg,https://m.bunjang.co.kr/products/257505957?original=1&content_owner=4974253,사용감 없음
"맥북에어 m1 기본형 , 오늘만 이 가격","맥북에어 m1 258gb 기본형 스페이스그레이

상태는 사진으로 확인 가능하시겠지만 
깨끗하며 기능상 하자 없습니다.
보증만료 상태이지만 사용 빈도수 낮습니다.
배터리 성능 96%

구성품: 충전기,투명 케이스,본품

택배 배송 가능, 번개 페이x",400000,2024.04.00,부산광역시 부산진구 부전제1동,1,https://media.bunjang.co.kr/product/257826028_1_1711764231_w856.jpg,https://m.bunjang.co.kr/products/257826028?original=1&content_owner=637721,사용감 없음
맥북 에어 M2 + 애플케어보험,"- 맥북 에어 M2 CPU 8코어 8GB 
256GB 미드나이트 1개 MLY33KH/A 

- 맥북 가격 (1,390,000) / Apple Care+ (249.000)도 되어있어요 / 총 163만 9천원

- 제가 실버를 사고 싶었는데 없어서 이거 그냥 샀어요. 제 스타일이 아니여서 팔아요ㅜㅜ 그치만 이 색상이 대표 색상이라서 인기가 많아요!

- USB-C 전원 어댑터, USB-C-MagSafe 3 케이블 (2m), 컴퓨터, 박스, 풀 박스로 다 있어요

- 2024/3/14 상자 개봉 후 2024/3/15에 파는거 예요 박스도 같이 들어있던것도 모두 다 드려요

- 가전제품이니 택배 안됩니다 정 원하시면 뽁뽁이 왕창 많이 해서 드릴 순 있긴해요. 그래도 직거래를 선호합이다. 직거래만 수원에서 가능하고 만나서 상태 겉면이라던지 내부라던지 모든 확인도 물론 가능해요! 새거라 기스도 전혀 없어요 사용감도 없어요. 교환 환불 교체 절대 불가입니다. 

- 개봉후 구경하다가 어제 초기화 해놓고 오늘 파는거예요ㅠ 일련번호 보느라 다시 설정은 해놨고 사가셔서 초기화하시면 돼용 

- 애플케어 보험도 해놨어요 어제 배송이 온거라 구입 인증만 일주일 이내 제가 하면 되구요! (주말이라 아직못함)아직 애플케어 제 번호로 가입도 안했어요 ㅜ 그거 번호 제가 드리면 본인 애플 아이디로 보험 하시면 돼용 !! ㅠㅠ",1450000,2024.04.00,-,1,https://media.bunjang.co.kr/product/256791784_1_1710556834_w856.jpg,https://m.bunjang.co.kr/products/256791784?original=1&content_owner=78377249,사용감 없음
맥북에어(M2) 15인치 실버,"Apple 홍대에서 1개월 전 구입한 맥북에어15인치 M2 기본형
(8core CPU, 10core GPU, 8GB RAM, 256GB SSD) 실버 판매합니다. 

구입 직후 키스킨 사용하고 집에서 유튜브 본게 다여서 외부 흠집 아예 없는 사실상 새거로 보셔도 됩니다. 배터리 사이클 10회입니다.
구입때 종이포장, 내부 보호종이필름 등 그대로 있어서 초기화 후 구입 당시처럼 포장해서 드립니다.

풀박스(제품, 정품 맥세이프 케이블, 어댑터, 사용설명서)구성이며, 케이블은 충전때문에 사용했고 어댑터는 미사용 입니다. 
투명 매트케이스도 같이 드려요~!

고가이다 보니 직거래 선호하고 부득이하게 택배거래시 노리턴 조건으로 포장해서 드릴게요. 

인천지하철 1호선 캠퍼스타운역 또는 테크노파크역, 인천지하철 1호선 라인 직거래 가능합니다.

꼭 구매하실분만 챗주세요..",1400000,2024.04.00,인천광역시 연수구 송도3동,1,https://media.bunjang.co.kr/product/257430491_1_1711138661_w856.jpg,https://m.bunjang.co.kr/products/257430491?original=1&content_owner=78281114,사용감 없음
맥북에어13 M2(미드나이트) 램업글16G 256G판매,"작년 9월23일에 쿠팡에서 풀세트로 구입해서 키스킨 액정보호필름(자석식이라 탈부착가능) 하드케이스까지 풀세팅으로 구입했습니다.
기본형 아니고 포토샵 할려고 램 업그레이드 했습니다. 

집에서만 잠깐씩 어플 확인 용도로만 사용했습니다.
집에선 데탑을 써서 사용량이 적습니다.

박스 풀셋 입니다.
구성품 본품. 투명케이스. 키보드 키스킨. 멀티USB허브.
액정 보호용 필름(탈부착가능고급제품)

상태는 S급이지만 중고제품임을 감안해주시고 확인후 거래 합니다. 확인 후 거래라 반품은 힘듭니다. 
가격대가 있는 제품이라 잘 확인시켜드리고 직거래 하겠습니다.

직거래 우선으로 거래하고 싶습니다.
꼭 구매 원하시면 선입금 노리턴 조건으로 택배비는 제가 부담해드리고 영상통화로 제품 확인후 거래 하겠습니다. 
서울 근교까진 이동가능하지만 구매확정시 이동합니다.",1500000,2024.04.00,경기도 남양주시 호평동,1,https://media.bunjang.co.kr/product/253572574_1_1712046769_w856.jpg,https://m.bunjang.co.kr/products/253572574?original=1&content_owner=74789863,사용감 없음
맥북 에어 m1,"연락주세염
구성품 충전기
박스 없어용",620000,2024.04.00,인천광역시 남동구 만수3동,1,https://media.bunjang.co.kr/product/257265840_1_1710847080_w856.jpg,https://m.bunjang.co.kr/products/257265840?original=1&content_owner=5650791,사용감 적음
2019 맥북에어 부품용,"2019년 구매 모델이고 켜지는데 락이 안풀려서 판매합니다.
그냥 부품용으로 구매하실분들만 사가주세요",150000,2024.04.00,서울특별시 중랑구 면목제4동,1,https://media.bunjang.co.kr/product/257154181_1_1710762500_w856.jpg,https://m.bunjang.co.kr/products/257154181?original=1&content_owner=79719667,고장/파손 상품
맥북에어 m1 급처,"에어 m1
배터리 94
256g

배터리 엄청 오래갑니다~~
하자 없어요

빨리 가져가세요~",720000,2024.04.00,경기도 의정부시 녹양동,1,https://media.bunjang.co.kr/product/256262520_1_1710080598_w856.jpg,https://m.bunjang.co.kr/products/256262520?original=1&content_owner=81254674,사용감 없음
깨끗한 맥북 에어 m1 램 8기가/256GB,"2022년도에 샀었고, 케이스 끼운 상태로 이용해서 엄청 깨끗합니다.
키스킨도 끼고 사용해서 자판 오염도 하나도 없고, 화면도 깔끔해요!

하자는 4번째 사진에 있는 모서리 찍힌 거 확인해주세용 !

 마지막 사진 보시면 배터리 효율 사진 찍어뒀고, 91퍼입니다 용량은 256GB고, 상자는 있으나 충전기 미포함입니다.
직거래는 낙성대역에서 가능하고, 택배거래는 +3000원 해주시면 됩니다",630000,2024.04.00,부산광역시 해운대구 좌제4동,1,https://media.bunjang.co.kr/product/256891477_1_1711754763_w856.jpg,https://m.bunjang.co.kr/products/256891477?original=1&content_owner=3434840,사용감 적음
맥북 에어 m2 13인치 미드나이트,"맥북 에어 m2 13인치
256GB SSD
8GB RAM
배터리 효율 91%

외관 상태 기스, 흠집 없고 아주 깨끗합니다.

충전기 케이블은 있는데 어댑터가 없습니다.
(C타입 충전기에 케이블 꼽아서 충전 가능합니다.)

노트북 + 맥세이프 충전 케이블 + 박스 
구성으로 보내드립니다.",910000,2024.04.00,경기도 김포시 김포본동,1,https://media.bunjang.co.kr/product/257507745_1_1711119501_w856.jpg,https://m.bunjang.co.kr/products/257507745?original=1&content_owner=3999153,사용감 적음
맥북에어 M1 13인치 새상품급(악세서리포함),작년생산 모델이고 이번년도 1월달에 구매해 업무용으로 사용하려다가 맥os 적응을 못하여 판매합니다 밖에 가지고 나간적도 없고 집에서 2~3번 사용하다가 못쓰겟어서 팝니다 ㅠㅠ 상태는 기스 하나없는 새상품급이고 배터리랑 사이클수는 사진 참고 부탁드립니다 사양은 기본사양으로 램8에 ssd 256입니다!! 마우스하고 c타입 허브 파우치 등 다 드려요 다 새거라 걍 사용하시면 되여.. 악세서리 포함해서 128에 삿어여… 새거 원하시는 분들은 이거 사가시면될거같아요 풀박입니다 직거래는 연무동에서 해요!!,840000,2024.04.00,경기도 수원시 장안구 연무동,1,https://media.bunjang.co.kr/product/257795868_1_1711518957_w856.jpg,https://m.bunjang.co.kr/products/257795868?original=1&content_owner=79159815,사용감 없음
맥북에어 m1 배터리 효율 94% 싸이클83 판매합니다,"맥북에어 m1 램 8gb 기본형 제품이고
상판 교체 이력 있습니다 
상판은 실버 하판은 스페이스 그레이라 자세히 보면 색상 살짝 달라요
항상 케이스 씌우고 다녀서 스크레치 없어용
모든 기능 정상 작동하나 나사를 덜 조였는지 열 때 소리 살짝 납니다!! 사용하는데 문제 없음


배터리 성능 94% 싸이클 83 
거의 사용안하다가 싸게 넘깁니다
아이패드 정품 충전기 같이 드려요~
저렴하게 맥북 이용하시고 싶은 분께 추천드려요~",1000,2024.04.00,경상북도 안동시 용상동,1,https://media.bunjang.co.kr/product/258782062_1_1713238328_w856.jpg,https://m.bunjang.co.kr/products/258782062?original=1&content_owner=1397071,사용감 적음
